date,selected_return,selected_alpha,best_return,best_alpha,selected_stocks,risk_power,fold,train_fraction
2025-09-19,-0.006280796058624011,-0.013385439316358116,0.1792522451653713,0.1721476019076372,"601995,601878,601901,600918,000166",0.25,1,0.7
2025-09-22,-0.004289895564090954,-0.008778915074169152,0.1570455121540215,0.1525564926439433,"002352,601878,000651,601901,688009",0.25,1,0.7
2025-09-23,0.02911111406912757,0.0012227073044221702,0.20965098797096263,0.18176258120625727,"601878,601995,601901,600918,002352",0.25,1,0.7
2025-09-24,0.020330678015202698,-0.002107826140997554,0.23247018009511433,0.2100316759389141,"601995,601878,601901,600918,000166",0.25,1,0.7
2025-09-25,0.032012134301945466,0.0017643277354566036,0.2513232810881928,0.22107547452170398,"600918,601995,601901,688009,000725",0.25,1,0.7
2025-09-26,0.013563028331198379,0.017684845239790453,0.184499161407982,0.18862097831657404,"600918,000725,601901,688009,000338",0.25,1,0.7
2025-09-29,0.020072736084017214,0.008230325393618051,0.2445467027999228,0.23270429210952362,"601998,601988,600377,002415,601398",0.25,1,0.7
2025-09-30,-0.010910119091689143,0.0016060192506572105,0.1260113125685544,0.13852745091090074,"601211,601818,600999,601127,601901",0.25,1,0.7
2025-10-09,0.03076848768097677,0.04331853987410767,0.10599594095414082,0.1185459931472717,"601169,601211,601166,600015,601818",0.25,1,0.7
2025-10-10,0.006698217807401883,-0.016923625188687556,0.15847542388447744,0.134853580888388,"600938,300999,603501,600999,601211",0.25,1,0.7
2025-10-13,-0.00850851384016468,0.010789710542234788,0.10556131361946937,0.12485953800186884,"300999,601995,601878,600999,000725",0.25,1,0.7
2025-10-14,0.0015623667422140094,0.008594052036070653,0.14461465369350185,0.15164633898735852,"688012,000725,601995,603986,300999",0.25,1,0.7
2025-10-15,-0.0035491830657367234,0.008187783525505758,0.1490674412977689,0.16080440788901137,"601018,600905,601818,601117,000338",0.25,1,0.7
2025-10-16,-0.018100496197701363,-0.004904663396011429,0.1380241893843498,0.15122002218603972,"000725,000100,300015,600918,601878",0.25,1,0.7
2025-10-17,0.008015630221763248,-0.0016508998221767698,0.1129622263584559,0.10329569631451589,"000725,688009,600918,601901,601668",0.25,1,0.7
2025-10-20,0.023598977171190125,0.0005216757770146477,0.19725974821785844,0.17418244682368295,"601988,601728,600938,001965,601398",0.25,1,0.7
2025-10-21,0.02103973975122091,-0.0014774385275634588,0.15113800128960525,0.12862082301082092,"601398,601988,601018,600377,601728",0.25,1,0.7
2025-10-22,0.00757058206750484,-0.013241176062419781,0.21138360726470068,0.19057184913477604,"601018,601298,600036,600905,600023",0.25,1,0.7
2025-10-23,0.0017167176406345612,-0.021184465418518535,0.22618276110578162,0.20328157804662855,"600377,601298,601919,001391,601398",0.25,1,0.7
2025-10-24,0.018102128037598753,0.01213497463288178,0.19143686109241503,0.18546970768769805,"600377,001965,601018,000786,601808",0.25,1,0.7
2025-10-27,-0.001076600940139294,0.00390147456221296,0.18072009484939708,0.18569817035174932,"000786,600377,600938,600690,601668",0.25,1,0.7
2025-10-28,-0.016636361070107367,-0.017116950435580914,0.24294516753356313,0.24246457816808958,"601995,601985,601390,600377,601901",0.25,1,0.7
2025-08-26,0.006299468327374274,-0.003591284451476692,0.3367057544212929,0.3268150016424419,"601995,688187,002601,000725,300124",0.5,1,0.7
2025-08-27,0.01663476530260178,-0.003106467142880609,0.2483138769347537,0.22857264448927134,"300999,601995,600372,600918,601878",0.5,1,0.7
2025-08-28,-0.017309468050737315,-0.006294121628022173,0.23832805544348118,0.24934340186619633,"600085,600436,000333,600918,002415",0.5,1,0.7
2025-08-29,-0.01884069218288898,0.01749288603937993,0.14935358769164023,0.18568716591390913,"600887,300999,600085,601985,601668",0.5,1,0.7
2025-09-01,-0.03157422218550916,-0.016604382766052982,0.3162761411018439,0.33124598052130005,"000166,601878,600918,688187,601995",0.5,1,0.7
2025-09-02,-0.013114639117321247,-0.00777110989750344,0.2645889075059397,0.2699324367257575,"601878,000166,600918,000725,300999",0.5,1,0.7
2025-09-03,0.004281713784317088,0.0017721686218153832,0.1847289371751743,0.1822193920126726,"300015,601878,600918,000166,601995",0.5,1,0.7
2025-09-04,0.02141568732376365,0.0033713693944937215,0.19645094703025748,0.17840662910098753,"002415,688187,600999,600050,601995",0.5,1,0.7
2025-09-05,0.018683277553890355,0.001868909828435909,0.15089036406569203,0.1340759963402376,"601995,688187,600918,600372,300015",0.5,1,0.7
2025-09-08,0.0074093876217108,-0.005389962235588942,0.265865563873275,0.2530662140159753,"601995,600918,601901,600999,601878",0.5,1,0.7
2025-09-09,-0.00011505802513755333,-0.01841422093132237,0.2476764857880372,0.22937732288185236,"601901,601995,600061,000538,600918",0.5,1,0.7
2025-09-10,0.0016277774575246908,-0.015500287950044716,0.2335819463750944,0.21645388096752502,"601995,300015,000338,601901,000725",0.5,1,0.7
2025-09-11,-0.01741182189744578,-0.018754471235656805,0.1795942588986441,0.17825160956043312,"601995,000538,600061,000333,300999",0.5,1,0.7
2025-09-12,-0.014345536917179463,-0.007136763446192426,0.17663724278659437,0.1838460162575814,"601995,300999,601607,688009,600918",0.5,1,0.7
2025-09-15,-0.017374446052888168,-0.012342703695782109,0.15466379892749638,0.15969554128460242,"601995,600918,600061,601901,002415",0.5,1,0.7
2025-09-16,-0.017924968535570365,-0.016466133534265927,0.22704010693692686,0.22849894193823128,"600061,300999,601995,601901,000725",0.5,1,0.7
2025-09-17,-0.03419776319363193,-0.01832829998513839,0.17697628523357764,0.1928457484420712,"600999,300999,600918,601995,000725",0.5,1,0.7
2025-09-18,0.0046991302376773745,-0.005610907210866849,0.1761151890269424,0.16580515157839815,"600377,600918,601995,601018,688009",0.5,1,0.7
2025-09-19,-0.006280796058624011,-0.013385439316358116,0.1792522451653713,0.1721476019076372,"601995,601901,601878,600918,000166",0.5,1,0.7
2025-09-22,-0.005095407694178893,-0.00958442720425709,0.1570455121540215,0.1525564926439433,"601878,601901,688009,600918,601995",0.5,1,0.7
2025-09-23,0.036818072150523073,0.008929665385817678,0.20965098797096263,0.18176258120625727,"601995,600918,601878,601901,000166",0.5,1,0.7
2025-09-24,0.020330678015202698,-0.002107826140997554,0.23247018009511433,0.2100316759389141,"601995,601878,601901,600918,000166",0.5,1,0.7
2025-09-25,0.032012134301945466,0.0017643277354566036,0.2513232810881928,0.22107547452170398,"600918,601995,688009,601901,000725",0.5,1,0.7
2025-09-26,0.01629497576634418,0.02041679267493625,0.184499161407982,0.18862097831657404,"600918,000725,601901,688009,601995",0.5,1,0.7
2025-09-29,0.02109311594027265,0.009250705249873488,0.2445467027999228,0.23270429210952362,"600377,002415,601988,000725,600999",0.5,1,0.7
2025-09-30,0.018872679713253664,0.031388818055600023,0.1260113125685544,0.13852745091090074,"600999,688009,601901,002415,601818",0.5,1,0.7
2025-10-09,0.008689344342590468,0.021239396535721367,0.10599594095414082,0.1185459931472717,"601169,300999,601607,688009,601808",0.5,1,0.7
2025-10-10,0.011186275907411558,-0.012435567088677879,0.15847542388447744,0.134853580888388,"600938,300999,000725,601995,000858",0.5,1,0.7
2025-10-13,-0.008775268834239932,0.010522955548159536,0.10556131361946937,0.12485953800186884,"300999,601995,000725,601878,300015",0.5,1,0.7
2025-10-14,-0.017876740587147583,-0.01084505529329094,0.14461465369350185,0.15164633898735852,"000725,601995,300999,601878,600918",0.5,1,0.7
2025-10-15,0.006795832000072855,0.018532798591315337,0.1490674412977689,0.16080440788901137,"600905,601018,601808,601985,600377",0.5,1,0.7
2025-10-16,-0.01876411004050611,-0.005568277238816175,0.1380241893843498,0.15122002218603972,"000725,600918,601995,300015,601878",0.5,1,0.7
2025-10-17,0.008015770529149856,-0.0016507595147901622,0.1129622263584559,0.10329569631451589,"000725,688009,600918,601668,601878",0.5,1,0.7
2025-10-20,0.02008052391163777,-0.002996777482537709,0.19725974821785844,0.17418244682368295,"601988,601728,600938,600900,600018",0.5,1,0.7
2025-10-21,0.021039739751220907,-0.0014774385275634588,0.15113800128960525,0.12862082301082092,"601988,600377,601398,601018,601728",0.5,1,0.7
2025-10-22,0.011828281671640213,-0.00898347645828441,0.21138360726470068,0.19057184913477604,"600905,600023,600018,600900,601018",0.5,1,0.7
2025-10-23,-0.007652414833520332,-0.030553597892673433,0.22618276110578162,0.20328157804662855,"600377,601298,001391,600018,601668",0.5,1,0.7
2025-10-24,-0.0024064681047187087,-0.00837362150943568,0.19143686109241503,0.18546970768769805,"600377,001965,600519,601995,600025",0.5,1,0.7
2025-10-27,-0.019810864233438065,-0.014832788731085811,0.18072009484939708,0.18569817035174932,"600377,000786,601668,688009,601995",0.5,1,0.7
2025-10-28,-0.01663571228108467,-0.017116301646558217,0.24294516753356313,0.24246457816808958,"601995,600377,688009,601878,601390",0.5,1,0.7
2025-08-26,-0.011616983625813163,-0.021507736404664128,0.3367057544212929,0.3268150016424419,"601995,688187,000725,600918,600050",0.75,1,0.7
2025-08-27,0.01663476530260178,-0.003106467142880609,0.2483138769347537,0.22857264448927134,"300999,601995,600918,600372,601878",0.75,1,0.7
2025-08-28,-0.017309468050737315,-0.006294121628022173,0.23832805544348118,0.24934340186619633,"600085,600436,000333,600918,002415",0.75,1,0.7
2025-08-29,-0.01884069218288898,0.01749288603937993,0.14935358769164023,0.18568716591390913,"600887,300999,600085,601985,601668",0.75,1,0.7
2025-09-01,-0.03157422218550916,-0.016604382766052982,0.3162761411018439,0.33124598052130005,"000166,601878,600918,688187,601995",0.75,1,0.7
2025-09-02,-0.013114639117321247,-0.00777110989750344,0.2645889075059397,0.2699324367257575,"601878,000166,600918,000725,300999",0.75,1,0.7
2025-09-03,0.00428171378431709,0.0017721686218153826,0.1847289371751743,0.1822193920126726,"600918,300015,601878,000166,601995",0.75,1,0.7
2025-09-04,0.02204901251897525,0.004004694589705324,0.19645094703025748,0.17840662910098753,"002415,688187,600050,601995,688009",0.75,1,0.7
2025-09-05,0.020816561613160155,0.004002193887705707,0.15089036406569203,0.1340759963402376,"601995,688187,600918,688009,002415",0.75,1,0.7
2025-09-08,0.006441785306903437,-0.006357564550396305,0.265865563873275,0.2530662140159753,"601995,600918,601901,688009,600999",0.75,1,0.7
2025-09-09,-0.00011505802513755333,-0.01841422093132237,0.2476764857880372,0.22937732288185236,"601995,601901,000538,600918,600061",0.75,1,0.7
2025-09-10,0.005232990195606581,-0.011895075211962826,0.2335819463750944,0.21645388096752502,"601995,300015,000338,000725,002415",0.75,1,0.7
2025-09-11,-0.01661528199803812,-0.017957931336249146,0.1795942588986441,0.17825160956043312,"601995,000538,000333,300999,002415",0.75,1,0.7
2025-09-12,-0.014345536917179463,-0.007136763446192426,0.17663724278659437,0.1838460162575814,"601995,300999,601607,688009,600918",0.75,1,0.7
2025-09-15,-0.017374446052888164,-0.01234270369578211,0.15466379892749638,0.15969554128460242,"601995,600918,002415,601901,600061",0.75,1,0.7
2025-09-16,-0.014513382195513439,-0.013054547194209,0.22704010693692686,0.22849894193823128,"300999,601995,000725,600061,688009",0.75,1,0.7
2025-09-17,-0.03419776319363193,-0.01832829998513839,0.17697628523357764,0.1928457484420712,"300999,600918,601995,000725,600999",0.75,1,0.7
2025-09-18,0.0046991302376773745,-0.005610907210866849,0.1761151890269424,0.16580515157839815,"600377,600918,601995,601018,688009",0.75,1,0.7
2025-09-19,-0.0112654188651124,-0.018370062122846503,0.1792522451653713,0.1721476019076372,"601995,601901,601878,600918,300999",0.75,1,0.7
2025-09-22,-0.005095407694178893,-0.00958442720425709,0.1570455121540215,0.1525564926439433,"601878,601901,688009,600918,601995",0.75,1,0.7
2025-09-23,0.036818072150523073,0.008929665385817678,0.20965098797096263,0.18176258120625727,"601995,600918,601901,601878,000166",0.75,1,0.7
2025-09-24,0.020330678015202698,-0.002107826140997554,0.23247018009511433,0.2100316759389141,"601995,600918,601901,601878,000166",0.75,1,0.7
2025-09-25,0.032012134301945466,0.0017643277354566036,0.2513232810881928,0.22107547452170398,"600918,601995,688009,000725,601901",0.75,1,0.7
2025-09-26,0.01629497576634418,0.02041679267493625,0.184499161407982,0.18862097831657404,"600918,000725,601901,688009,601995",0.75,1,0.7
2025-09-29,0.01893835448582828,0.0070959437954291205,0.2445467027999228,0.23270429210952362,"600377,000725,002415,601988,601006",0.75,1,0.7
2025-09-30,0.020070412938215747,0.03258655128056211,0.1260113125685544,0.13852745091090074,"688009,600999,601995,002415,601901",0.75,1,0.7
2025-10-09,0.008689344342590468,0.021239396535721367,0.10599594095414082,0.1185459931472717,"300999,601169,688009,601607,601808",0.75,1,0.7
2025-10-10,0.011186275907411558,-0.012435567088677879,0.15847542388447744,0.134853580888388,"600938,300999,000725,601995,000858",0.75,1,0.7
2025-10-13,-0.008721554455256816,0.010576669927142651,0.10556131361946937,0.12485953800186884,"300999,601995,000725,601878,000166",0.75,1,0.7
2025-10-14,-0.015539579258830202,-0.008507893964973558,0.14461465369350185,0.15164633898735852,"000725,601995,300999,600918,601238",0.75,1,0.7
2025-10-15,0.0009236960059859384,0.012660662597228417,0.1490674412977689,0.16080440788901137,"600905,601808,601985,000725,601018",0.75,1,0.7
2025-10-16,-0.01876411004050611,-0.005568277238816175,0.1380241893843498,0.15122002218603972,"000725,600918,601995,601878,300015",0.75,1,0.7
2025-10-17,0.008015770529149856,-0.0016507595147901622,0.1129622263584559,0.10329569631451589,"000725,688009,600918,601668,601878",0.75,1,0.7
2025-10-20,0.02008052391163777,-0.002996777482537709,0.19725974821785844,0.17418244682368295,"601988,600938,601728,600900,600018",0.75,1,0.7
2025-10-21,0.031142911220662928,0.008625732941878567,0.15113800128960525,0.12862082301082092,"601988,600377,600938,601728,601398",0.75,1,0.7
2025-10-22,0.009386758217735283,-0.01142499991218934,0.21138360726470068,0.19057184913477604,"600905,600023,600018,600900,601668",0.75,1,0.7
2025-10-23,-0.007652414833520332,-0.030553597892673433,0.22618276110578162,0.20328157804662855,"600377,001391,601298,600018,601668",0.75,1,0.7
2025-10-24,-0.0024064681047187087,-0.00837362150943568,0.19143686109241503,0.18546970768769805,"600377,001965,600519,601995,600025",0.75,1,0.7
2025-10-27,-0.019810864233438065,-0.014832788731085811,0.18072009484939708,0.18569817035174932,"600377,601668,688009,601995,000786",0.75,1,0.7
2025-10-28,-0.0076485994424742715,-0.008129188807947822,0.24294516753356313,0.24246457816808958,"601995,688009,601878,600377,300999",0.75,1,0.7
2025-08-26,-0.011616983625813163,-0.021507736404664128,0.3367057544212929,0.3268150016424419,"601995,688187,000725,600918,600050",1.0,1,0.7
2025-08-27,0.0019620008481723815,-0.017779231597310007,0.2483138769347537,0.22857264448927134,"300999,601995,600918,600061,000166",1.0,1,0.7
2025-08-28,-0.017309468050737315,-0.006294121628022173,0.23832805544348118,0.24934340186619633,"600085,600436,000333,600918,002415",1.0,1,0.7
2025-08-29,-0.01884069218288898,0.01749288603937993,0.14935358769164023,0.18568716591390913,"600887,300999,600085,601985,601668",1.0,1,0.7
2025-09-01,-0.03157422218550916,-0.016604382766052982,0.3162761411018439,0.33124598052130005,"000166,601878,600918,688187,601995",1.0,1,0.7
2025-09-02,-0.013114639117321247,-0.00777110989750344,0.2645889075059397,0.2699324367257575,"601878,000166,600918,000725,300999",1.0,1,0.7
2025-09-03,0.002481726332155859,-2.781883034584749e-05,0.1847289371751743,0.1822193920126726,"600918,000166,300015,601995,601901",1.0,1,0.7
2025-09-04,0.02204901251897525,0.004004694589705324,0.19645094703025748,0.17840662910098753,"002415,688187,600050,601995,688009",1.0,1,0.7
2025-09-05,0.020816561613160152,0.004002193887705707,0.15089036406569203,0.1340759963402376,"601995,688187,688009,600918,002415",1.0,1,0.7
2025-09-08,0.005408430079442557,-0.0073909197778571824,0.265865563873275,0.2530662140159753,"601995,600918,688009,601901,601238",1.0,1,0.7
2025-09-09,0.003560043140090432,-0.014739119766094386,0.2476764857880372,0.22937732288185236,"601995,000538,601901,688009,600918",1.0,1,0.7
2025-09-10,0.003991207192386064,-0.013136858215183345,0.2335819463750944,0.21645388096752502,"601995,300015,000725,002415,000333",1.0,1,0.7
2025-09-11,-0.01661528199803812,-0.017957931336249146,0.1795942588986441,0.17825160956043312,"601995,000538,000333,300999,002415",1.0,1,0.7
2025-09-12,-0.015125150980380187,-0.007916377509393148,0.17663724278659437,0.1838460162575814,"601995,300999,601607,688009,000858",1.0,1,0.7
2025-09-15,-0.01789162798599934,-0.012859885628893286,0.15466379892749638,0.15969554128460242,"601995,600918,002415,600887,601901",1.0,1,0.7
2025-09-16,-0.018144339585621803,-0.016685504584317362,0.22704010693692686,0.22849894193823128,"300999,601995,000725,688009,600918",1.0,1,0.7
2025-09-17,-0.03258905528527199,-0.016719592076778457,0.17697628523357764,0.1928457484420712,"300999,600918,601995,000725,688009",1.0,1,0.7
2025-09-18,0.0046991302376773745,-0.005610907210866849,0.1761151890269424,0.16580515157839815,"600377,600918,601995,601018,688009",1.0,1,0.7
2025-09-19,-0.0112654188651124,-0.018370062122846503,0.1792522451653713,0.1721476019076372,"601995,601901,600918,601878,300999",1.0,1,0.7
2025-09-22,-0.005095407694178893,-0.00958442720425709,0.1570455121540215,0.1525564926439433,"601901,601878,688009,600918,601995",1.0,1,0.7
2025-09-23,0.02819485927199215,0.0003064525072867544,0.20965098797096263,0.18176258120625727,"601995,600918,601901,601878,001391",1.0,1,0.7
2025-09-24,0.020330678015202698,-0.0021078261409975536,0.23247018009511433,0.2100316759389141,"601995,600918,601901,000166,601878",1.0,1,0.7
2025-09-25,0.032012134301945466,0.0017643277354566036,0.2513232810881928,0.22107547452170398,"600918,601995,688009,000725,601901",1.0,1,0.7
2025-09-26,0.01629497576634418,0.02041679267493625,0.184499161407982,0.18862097831657404,"600918,000725,601901,688009,601995",1.0,1,0.7
2025-09-29,0.02371776625053381,0.011875355560134648,0.2445467027999228,0.23270429210952362,"600377,000725,002415,601006,601668",1.0,1,0.7
2025-09-30,0.022052373324509232,0.03456851166685559,0.1260113125685544,0.13852745091090074,"688009,601995,600999,002415,000333",1.0,1,0.7
2025-10-09,0.008689344342590468,0.021239396535721367,0.10599594095414082,0.1185459931472717,"300999,688009,601607,601808,601169",1.0,1,0.7
2025-10-10,0.011186275907411558,-0.012435567088677879,0.15847542388447744,0.134853580888388,"600938,300999,000725,601995,000858",1.0,1,0.7
2025-10-13,-0.013712762440176723,0.0055854619422227424,0.10556131361946937,0.12485953800186884,"300999,601995,000725,000166,688009",1.0,1,0.7
2025-10-14,-0.015539579258830202,-0.008507893964973558,0.14461465369350185,0.15164633898735852,"000725,601995,300999,600918,601238",1.0,1,0.7
2025-10-15,-0.0028767794142222423,0.008860187177020236,0.1490674412977689,0.16080440788901137,"600905,601808,601985,000725,600023",1.0,1,0.7
2025-10-16,-0.01876411004050611,-0.005568277238816175,0.1380241893843498,0.15122002218603972,"000725,600918,601995,601878,300015",1.0,1,0.7
2025-10-17,0.008015770529149856,-0.0016507595147901622,0.1129622263584559,0.10329569631451589,"000725,688009,600918,601668,601878",1.0,1,0.7
2025-10-20,0.02008052391163777,-0.002996777482537709,0.19725974821785844,0.17418244682368295,"600938,601988,601728,600900,600018",1.0,1,0.7
2025-10-21,0.02671886562306892,0.004201687344284555,0.15113800128960525,0.12862082301082092,"601988,600377,600938,601728,600900",1.0,1,0.7
2025-10-22,0.009386758217735283,-0.01142499991218934,0.21138360726470068,0.19057184913477604,"600905,600023,600018,600900,601668",1.0,1,0.7
2025-10-23,-0.007652414833520332,-0.030553597892673433,0.22618276110578162,0.20328157804662855,"600377,001391,600018,601668,601298",1.0,1,0.7
2025-10-24,-0.0006801711458637765,-0.006647324550580746,0.19143686109241503,0.18546970768769805,"600377,600519,601995,600025,600023",1.0,1,0.7
2025-10-27,-0.023739454036391005,-0.018761378534038753,0.18072009484939708,0.18569817035174932,"601668,688009,601995,600377,001391",1.0,1,0.7
2025-10-28,-0.008939395650209656,-0.009419985015683207,0.24294516753356313,0.24246457816808958,"601995,688009,601878,300999,600918",1.0,1,0.7
2025-10-13,-0.03337086162627485,-0.014072637243875386,0.10556131361946937,0.12485953800186884,"600026,603259,600460,601127,300759",0.0,2,0.75
2025-10-14,0.0026529009130974194,0.009684586206954063,0.14461465369350185,0.15164633898735852,"601336,001979,603019,600188,000792",0.0,2,0.75
2025-10-15,-0.007460792316506229,0.004276174274736252,0.1490674412977689,0.16080440788901137,"601336,603019,600150,000625,600905",0.0,2,0.75
2025-10-16,-0.011134556919800961,0.0020612758818889755,0.1380241893843498,0.15122002218603972,"688082,600089,300433,688981,603019",0.0,2,0.75
2025-10-17,0.007746961048570196,-0.0019195689953698226,0.1129622263584559,0.10329569631451589,"300498,002460,601377,600019,601186",0.0,2,0.75
2025-10-20,0.015227598434145154,-0.007849702960030324,0.19725974821785844,0.17418244682368295,"601298,600066,600028,000999,601728",0.0,2,0.75
2025-10-21,0.019328844430741256,-0.0031883338480431095,0.15113800128960525,0.12862082301082092,"601988,600028,601298,600905,600900",0.0,2,0.75
2025-10-22,0.004058498897075347,-0.016753259232849278,0.21138360726470068,0.19057184913477604,"600926,601298,600025,002142,600028",0.0,2,0.75
2025-10-23,-0.004760390305905563,-0.027661573365058662,0.22618276110578162,0.20328157804662855,"600018,000001,000651,601298,600027",0.0,2,0.75
2025-10-24,0.005853878141549576,-0.00011327526316739361,0.19143686109241503,0.18546970768769805,"001965,600028,600023,600377,601229",0.0,2,0.75
2025-10-27,0.0012967031784962232,0.0062747786808484765,0.18072009484939708,0.18569817035174932,"600377,600690,600436,000651,000858",0.0,2,0.75
2025-10-28,0.005359800489101162,0.004879211123627611,0.24294516753356313,0.24246457816808958,"600377,300498,601318,000651,600938",0.0,2,0.75
2025-10-29,-0.014667815108585867,0.015490837667182478,0.12437808156937742,0.15453673434514575,"600161,000858,601318,600377,300896",0.0,2,0.75
2025-10-30,0.010958912955648542,0.021256747521566116,0.22006657870922122,0.2303644132751388,"600377,601888,000858,600690,600018",0.0,2,0.75
2025-10-31,0.05710346277804852,0.05161165971644346,0.2375522341891722,0.23206043112756713,"603986,688008,002938,002463,600089",0.0,2,0.75
2025-11-03,0.019682883952452247,0.012409618871524032,0.2013242431361769,0.19405097805524868,"688008,603986,300316,688012,002920",0.0,2,0.75
2025-11-04,0.07367715472918826,0.03871003209550644,0.2485189595611493,0.21355183692746746,"603986,688008,002920,300803,600089",0.0,2,0.75
2025-11-05,-0.04557265381871295,-0.05239319382301656,0.1524276383041114,0.14560709829980778,"688008,603986,300803,002600,002460",0.0,2,0.75
2025-11-06,-0.0011176443737428586,0.0023954418583150357,0.11982295567814201,0.12333604191019991,"600089,600377,600028,002252,001965",0.0,2,0.75
2025-11-07,0.025038208406083156,0.03029905370757559,0.10580892206757227,0.11106976736906468,"601888,000002,688036,000651,002648",0.0,2,0.75
2025-11-10,-0.0130905737146264,0.0076664948803296055,0.07170945675726832,0.09246652535222431,"600018,600377,600028,601816,688036",0.0,2,0.75
2025-11-11,-0.025587585806420243,-0.010510060326450696,0.11469752134893854,0.12977504682890809,"601728,002142,601328,600886,601088",0.0,2,0.75
2025-11-12,-0.015341853100522902,0.0023076015455480484,0.08106645693722096,0.09871591158329192,"601298,000651,300122,601728,600028",0.0,2,0.75
2025-11-13,0.011544130339903468,0.02453659324653674,0.08177328273591118,0.09476574564254445,"002142,601728,601988,001391,600028",0.0,2,0.75
2025-11-14,-0.02942895463776738,-0.0035466546451159214,0.048706816592677345,0.07458911658532881,"688036,601298,001391,600919,300122",0.0,2,0.75
2025-11-17,-0.03927541658730529,-0.010803754929633704,0.061746695635800854,0.09021835729347245,"001391,300274,300122,000651,688082",0.0,2,0.75
2025-11-18,-0.015001929673787842,0.0057843944528907275,0.06676884945898802,0.0875551735856666,"688036,601888,000002,000651,300122",0.0,2,0.75
2025-11-19,-0.008263163041088695,0.016994700519478975,0.0635968245953865,0.08885468815595418,"688036,688008,002938,601398,601888",0.0,2,0.75
2025-11-20,0.004790191735786891,0.006980220086833138,0.11825169105213089,0.12044171940317716,"688036,300122,601888,601728,600845",0.0,2,0.75
2025-11-21,0.000162219488169299,-0.00576368603598293,0.11785704134556185,0.11193113582140964,"000338,603260,600219,600438,002028",0.0,2,0.75
2025-11-24,0.04524570787219009,0.03347922107889061,0.1303122304229981,0.11854574362969865,"300274,000338,603260,002709,002028",0.0,2,0.75
2025-11-25,0.005005381484543756,-0.010915965036962884,0.16662404332449848,0.1507026968029918,"300274,000338,601398,601728,600036",0.0,2,0.75
2025-11-26,0.022790900437308893,0.014078420051070628,0.12757185260789394,0.11885937222165568,"600089,688036,000338,601398,000792",0.0,2,0.75
2025-11-27,0.006821510458708413,0.0003009688696799656,0.1393439481382289,0.13282340654920047,"600089,000338,601398,000651,688082",0.0,2,0.75
2025-11-28,0.015499449506136723,0.017900822892338998,0.12084683819745254,0.12324821158365482,"601728,000651,600025,601166,600018",0.0,2,0.75
2025-12-01,-4.437150011290802e-05,-0.0004281361841849768,0.13637990239696818,0.1359961377128961,"601728,001965,600025,600377,000786",0.0,2,0.75
2025-12-02,-0.013046513353469097,-0.01870771546457827,0.17016795038326832,0.16450674827215922,"601398,600025,000786,601728,688506",0.0,2,0.75
2025-12-03,0.0011809660453201095,-0.00012179523436624609,0.1978212100383298,0.1965184487586435,"688506,300274,300413,000786,601728",0.0,2,0.75
2025-12-04,-0.01301218843612148,-0.021293645123367236,0.13962962476567858,0.1313481680784328,"688506,601728,000786,600025,001965",0.0,2,0.75
2025-12-05,-0.013470281511946392,-0.0031175212850174656,0.10109874364543721,0.1114515038723661,"601728,601398,001965,600028,688506",0.0,2,0.75
2025-10-13,0.012092045124672815,0.03139026950707228,0.10556131361946937,0.12485953800186884,"000625,600600,601238,600803,601919",0.25,2,0.75
2025-10-14,-0.005964445568075978,0.0010672397257806645,0.14461465369350185,0.15164633898735852,"000625,601995,601985,000166,601336",0.25,2,0.75
2025-10-15,-0.012817732931473336,-0.001080766340230855,0.1490674412977689,0.16080440788901137,"600905,000625,601728,600600,000895",0.25,2,0.75
2025-10-16,-0.020165628483825238,-0.006969795682135305,0.1380241893843498,0.15122002218603972,"600918,601995,601878,300015,300999",0.25,2,0.75
2025-10-17,0.007597620903709963,-0.002068909140230054,0.1129622263584559,0.10329569631451589,"600918,600905,601995,000001,688009",0.25,2,0.75
2025-10-20,0.01775431202438943,-0.005322989369786051,0.19725974821785844,0.17418244682368295,"601298,000999,601728,601988,600018",0.25,2,0.75
2025-10-21,0.018149338572670773,-0.004367839706113591,0.15113800128960525,0.12862082301082092,"601988,600905,600900,000001,600028",0.25,2,0.75
2025-10-22,0.002375130372328575,-0.018436627757596045,0.21138360726470068,0.19057184913477604,"600025,000001,601298,600926,600900",0.25,2,0.75
2025-10-23,-0.007425107936026953,-0.03032629099518005,0.22618276110578162,0.20328157804662855,"600018,000001,600905,600377,601298",0.25,2,0.75
2025-10-24,0.010855080934787006,0.004887927530070036,0.19143686109241503,0.18546970768769805,"600023,001965,600377,600018,600905",0.25,2,0.75
2025-10-27,-0.009331262926745344,-0.00435318742439309,0.18072009484939708,0.18569817035174932,"600377,000858,600018,600905,000001",0.25,2,0.75
2025-10-28,-0.006519020511010255,-0.006999609876483806,0.24294516753356313,0.24246457816808958,"600377,000858,000001,600161,600018",0.25,2,0.75
2025-10-29,0.0014299211671545205,0.03158857394292287,0.12437808156937742,0.15453673434514575,"600161,000858,600377,000001,600905",0.25,2,0.75
2025-10-30,8.834713858902783e-05,0.0103861817045066,0.22006657870922122,0.2303644132751388,"600377,000858,600018,600161,600600",0.25,2,0.75
2025-10-31,0.003969935709427055,-0.0015218673521779945,0.2375522341891722,0.23206043112756713,"600377,000858,601800,600372,000651",0.25,2,0.75
2025-11-03,-0.016133666006375325,-0.02340693108730354,0.2013242431361769,0.19405097805524868,"688008,002920,603986,603799,002241",0.25,2,0.75
